,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
370,,,,,,,,,,,,,,,,,,2.124828,,,,,,,,,,,,3fb17462-6f72-42a0-9379-edb8f5590d34,1229,,"[93.1, 80.0]",3942227,28,,,,-2.7021618,,,,,,"[69.7, 69.0]",,Low Pass,,25.856527,,,John Stones,3244.0,,,,,Throw-in,1,From Throw In,Kyle Walker,3205.0,Right Center Back,42,England,768,['06489b07-00b9-46a6-973b-90055827c98f'],26,,,,,,,,,,,,,,,,,,England,768,00:28:26.835,Pass,
371,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,b56b5278-0bee-4cf6-8438-4fe761a1732d,1232,,"[69.7, 56.2]",3942227,28,,,,-1.4646875,,Right Foot,,,,"[71.5, 39.3]",,Ground Pass,,16.995588,,,Declan Rice,3943.0,,,,,,1,From Throw In,John Stones,3244.0,Center Back,42,England,768,['8863314a-13da-4bb8-b2b0-14a67df4bc95'],31,,,,,,,,,,,,,,,,,,England,768,00:28:31.130,Pass,
372,,,,,,,,,,,,,,,,,,1.868927,,,,,,,,,,,,e46ac614-8305-4e49-abaf-fc8693d5c990,1235,,"[71.5, 39.3]",3942227,28,,,,-1.7069353,,Right Foot,,,,"[67.5, 10.1]",,Ground Pass,,29.4727,,,Ezri Konsa Ngoyo,3822.0,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,42,England,768,['21ea9aaf-f4c5-4c86-9ce7-54cd52d88430'],33,,,,,,,,,,,,,,,,,,England,768,00:28:33.537,Pass,
373,,,,,,,,,,,,,,,,,,1.623625,,,,,,,,,,,,f6d17c81-e2b1-44ff-927e-60b192115f64,1238,,"[67.7, 10.1]",3942227,28,,,,-0.7419473,,Right Foot,,,,"[76.1, 2.4]",,Ground Pass,,11.395174,,,Kieran Trippier,3308.0,,,,,,1,From Throw In,Ezri Konsa Ngoyo,3822.0,Left Center Back,42,England,768,['72ca2f85-92a7-4538-9cd3-c682eefa751b'],36,,,,,,,,,,,,,,,,,,England,768,00:28:36.416,Pass,
374,,,,,,,,,,,,,,,,,,2.408051,,,,,,,,,,,,3384cae9-3404-49a9-8199-75fbe8b2c25b,1240,,"[74.4, 1.0]",3942227,28,,,,0.72374797,,Right Foot,,,,"[104.5, 27.6]",,High Pass,,40.169266,Incomplete,,Jude Bellingham,30714.0,,,,,,1,From Throw In,Kieran Trippier,3308.0,Left Wing Back,42,England,768,"['02e0fe47-7d39-4313-ae0a-0f2bd00e77a6', '0b8f9b6c-baa6-4436-b9b2-f358b8474578']",38,,,,,,,,,,,,,,,,,,England,768,00:28:38.040,Pass,
375,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,02e0fe47-7d39-4313-ae0a-0f2bd00e77a6,1242,,"[15.6, 52.5]",3942227,28,,,,-0.33351472,,Head,,,,"[28.3, 48.1]",,High Pass,,13.44061,,,Granit Xhaka,3500.0,,,,,Recovery,1,From Throw In,Manuel Obafemi Akanji,5549.0,Center Back,42,England,768,"['3384cae9-3404-49a9-8199-75fbe8b2c25b', '9efebb14-ab7c-460f-8a46-9e8aa74ebd54']",40,,,,,,,,,,,,,,,,,,Switzerland,773,00:28:40.448,Pass,
376,,,,,,,,,,,,,,,,,,1.535843,,,,,,,,,,,,58ff1fcf-b021-40dc-ad3b-d878d92eecfb,1245,,"[28.3, 48.1]",3942227,28,,,True,0.38050637,,,,,,"[35.8, 51.1]",,Low Pass,,8.077747,Incomplete,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,42,England,768,"['6050f227-83a3-441b-8e1a-22baed9c2537', 'a864481e-d579-4554-8146-b5802f1f0df7']",42,,,,,,,,,,,,,,,,,,Switzerland,773,00:28:42.062,Pass,True
377,,,,,,,,,,,,,,,,,,1.366776,,,,,,,,,,,,a864481e-d579-4554-8146-b5802f1f0df7,1246,,"[84.3, 29.0]",3942227,28,,,,1.7926049,,Right Foot,,,,"[76.7, 62.7]",,Ground Pass,,34.546345,,,Kyle Walker,3205.0,,,,,Recovery,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,42,England,768,"['236d6430-9d72-4592-8664-dee96f795320', '58ff1fcf-b021-40dc-ad3b-d878d92eecfb']",43,,,,,,,,,,,,,,,,,,England,768,00:28:43.598,Pass,
378,,,,,,,,,,,,,,,,,,1.404712,,,,,,,,,,,,933d6f35-4e37-4697-bd7e-37963e682c0d,1249,,"[86.0, 64.4]",3942227,28,,,,0.41822433,,Left Foot,,,,"[100.4, 70.8]",,Ground Pass,,15.758172,,,Bukayo Saka,22084.0,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Center Back,42,England,768,['28549458-95fb-46af-bf9e-c8b4c8f1c868'],46,,,,,,,,,,,,,,,,,,England,768,00:28:46.245,Pass,
379,,,,,,,,,,,,,,,,,,0.834061,,,,,,,,,,,,a2770fde-0671-4ee4-b249-a53603fb9bc6,1252,,"[100.4, 71.0]",3942227,28,,,,-1.8682691,,Left Foot,,,,"[96.2, 57.3]",,Ground Pass,,14.329341,,,Kobbie Mainoo,99174.0,,,,,,1,From Throw In,Bukayo Saka,22084.0,Right Wing Back,42,England,768,['a4820dde-5eb2-49ce-8436-7c995e8ccf87'],49,,,,,,,,,,,,,,,,,,England,768,00:28:49.440,Pass,
380,,,,,,,,,,,,,,,,,,0.708384,,,,,,,,,,,,d80571a5-b6f3-4d06-82cd-e45c9ffbc4ff,1255,,"[96.2, 57.3]",3942227,28,,,,-1.9094944,,Right Foot,,,,"[93.1, 48.5]",,Ground Pass,,9.330059,,,Phil Foden,4354.0,,,,,,1,From Throw In,Kobbie Mainoo,99174.0,Right Defensive Midfield,42,England,768,['750665a9-f380-492d-878f-6da18f392277'],50,,,,,,,,,,,,,,,,,,England,768,00:28:50.723,Pass,
381,,,,,,,,,,,,,,,,,,0.863383,,,,,,,,,,,,cb6d0ad9-f536-4144-88d4-e50f45fbbe68,1258,,"[93.1, 48.5]",3942227,28,,,,-0.9459101,,Left Foot,,,,"[97.5, 42.4]",,Ground Pass,,7.521303,,,Jude Bellingham,30714.0,,,,,,1,From Throw In,Phil Foden,4354.0,Right Attacking Midfield,42,England,768,['fc339310-07b1-4506-a46b-deb0c58ddb08'],51,,,,,,,,,,,,,,,,,,England,768,00:28:51.751,Pass,
382,,,,,,,,,,,,,,,,,,0.464384,,,,,,,,,,,,3d3e6720-2eea-4da7-91c5-880a77e4c34d,1263,,"[98.8, 54.8]",3942227,28,,,,-0.7105383,,Right Foot,,,,"[103.1, 51.1]",,High Pass,,5.672742,Incomplete,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Left Attacking Midfield,42,England,768,['ff111701-059c-4880-8fd1-db99486179db'],57,,,,,,,,,,,,,,,,,,England,768,00:28:57.091,Pass,
383,,,,,,,,,,,,,,,,,,1.096777,,,,,,,,,,,,41e9a3fa-65c8-45ef-bfa3-bd4d8372b740,1265,,"[120.0, 80.0]",3942227,29,,,,-2.8029583,,Right Foot,,,,"[104.1, 74.4]",,Ground Pass,,16.857342,,,Bukayo Saka,22084.0,,,,,Corner,1,From Corner,Kieran Trippier,3308.0,Left Wing Back,43,England,768,['8b196714-9afc-4db2-a378-63dfcf79e824'],38,,,,,,,,,,,,,,,,,,England,768,00:29:38.641,Pass,
384,,,,,,,,,,,,,,,,,,1.389109,,,,,,,,,,,,03a44ee7-b6c7-4751-9733-6ff0f6ad8af4,1268,,"[104.1, 74.4]",3942227,29,,,,-2.6593714,,Left Foot,,,,"[91.3, 67.7]",,Ground Pass,,14.447491,,,Kobbie Mainoo,99174.0,,,,,,1,From Corner,Bukayo Saka,22084.0,Right Wing Back,43,England,768,['4357bcfe-1895-4624-ad90-618ca537a029'],40,,,,,,,,,,,,,,,,,,England,768,00:29:40.924,Pass,
385,,,,,,,,,,,,,,,,,,1.270256,,,,,,,,,,,,98e680c2-976a-473b-9a7b-8ee7d550a517,1271,,"[91.3, 67.7]",3942227,29,,,,-2.1939957,,Right Foot,,,,"[82.1, 54.9]",,Ground Pass,,15.763248,,,Phil Foden,4354.0,,,,,,1,From Corner,Kobbie Mainoo,99174.0,Right Defensive Midfield,43,England,768,['4714338d-271e-4fdd-bc76-6df63c92eace'],42,,,,,,,,,,,,,,,,,,England,768,00:29:42.675,Pass,
386,,,,,,,,,,,,,,,,,,0.830878,,,,,,,,,,,,333c6741-5697-4dbe-8aaa-d84ff83e9110,1275,,"[81.1, 38.1]",3942227,29,,,,2.5648763,,Left Foot,,,,"[70.8, 44.8]",,Ground Pass,,12.287392,,,Kyle Walker,3205.0,,,,,,1,From Corner,Phil Foden,4354.0,Right Attacking Midfield,43,England,768,"['3e12cbfa-ef93-4d90-939d-7d4e79f159de', '54f26c8c-74d6-4d37-b705-c440655dbc04']",46,,,,,,,,,,,,,,,,,,England,768,00:29:46.335,Pass,True
387,,,,,,,,,,,,,,,,,,3.758519,,,,,,,,,,,,ef4edd1e-1ec3-4093-98e0-5481f33e480e,1279,,"[62.7, 42.6]",3942227,29,,,,-3.1118248,,Right Foot,,,,"[22.4, 41.4]",,Ground Pass,,40.317863,,,Jordan Pickford,3468.0,,,,,,1,From Corner,Kyle Walker,3205.0,Right Center Back,43,England,768,['110a8dce-8b18-46a7-a216-cc7ff0426f4d'],49,,,,,,,,,,,,,,,,,,England,768,00:29:49.997,Pass,
388,,,,,,,,,,,,,,,,,,2.906363,,,,,,,,,,,,8aecb9ad-5730-4e91-b1c5-06b0a2a27a20,1282,,"[26.3, 39.7]",3942227,29,,,,0.5614742,,Left Foot,,,,"[85.6, 77.0]",,High Pass,,70.05555,,,Bukayo Saka,22084.0,,,,,,1,From Corner,Jordan Pickford,3468.0,Goalkeeper,43,England,768,['0f2d012e-4b30-4ed9-98e2-18c96051cb65'],55,,,,,,,,,,,,,,,,,,England,768,00:29:55.679,Pass,
389,,,,,,,,,,,,,,,,,,1.131624,,,,,,,,,,,,ae650151-3bf2-4355-91e2-7bf6defee446,1284,,"[85.4, 77.2]",3942227,29,,,,-2.4601133,,Head,,,,"[76.4, 69.9]",,High Pass,,11.588356,,,Kieran Trippier,3308.0,,,,,,1,From Corner,Bukayo Saka,22084.0,Right Wing Back,43,England,768,['94528d0e-c53f-452c-b19f-282caf48cb00'],58,,,,,,,,,,,,,,,,,,England,768,00:29:58.585,Pass,
390,,,,,,,,,,,,,,,,,,2.293062,,,,,,,,,,,,02b7d248-de63-41f4-970e-0d2f78be0220,1291,,"[42.7, 4.1]",3942227,30,,,,2.22855,,Right Foot,,,,"[26.4, 25.2]",,Ground Pass,,26.662708,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Fabian Rieder,50436.0,Right Attacking Midfield,44,Switzerland,773,['c18e159a-7cae-4e3b-b9b7-a9c1b7269429'],1,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:01.316,Pass,
391,,,,,,,,,,,,,,,,,,0.698291,,,,,,,,,,,,446ec1c6-c200-4f5a-8fa6-66f5bc3063c7,1294,,"[26.4, 25.2]",3942227,30,,,,-0.12576942,,Right Foot,,,,"[35.1, 24.1]",,Ground Pass,,8.769264,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,44,Switzerland,773,['3412cb4e-b73f-40aa-a2bd-9f0bdc8bf325'],5,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:05.055,Pass,
392,,,,,,,,,,,,,,,,,,0.835398,,,,,,,,,,,,9e0d93bc-955a-43b8-9d34-ef4cbc75a8a7,1297,,"[35.1, 24.1]",3942227,30,,,,1.4955419,,Left Foot,,,,"[37.0, 49.3]",,Ground Pass,,25.271526,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,44,Switzerland,773,['7e7c81d3-5e19-4995-9ffc-c69b11e1d998'],6,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:06.521,Pass,
393,,,,,,,,,,,,,,,,,,1.14868,,,,,,,,,,,,4aee2532-c64c-4bc7-b307-d2031b9b09eb,1300,,"[50.0, 69.3]",3942227,30,,,,2.6857169,,Right Foot,,,,"[34.5, 76.9]",,Ground Pass,,17.262966,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,44,Switzerland,773,['0fb52f67-4ca0-434e-845f-369490a506b0'],12,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:12.829,Pass,
394,,,,,,,,,,,,,,,,,,1.406898,,,,,,,,,,,,0b81b69d-a7b9-4d9c-b331-97e54dcee604,1303,,"[34.5, 76.9]",3942227,30,,,,-0.7397867,,Right Foot,,,,"[47.1, 65.4]",,Ground Pass,,17.059015,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,44,Switzerland,773,['ebd8096b-012a-4345-b6e8-270645e04a59'],15,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:15.385,Pass,
395,,,,,,,,,,,,,,,,,,1.354641,,,,,,,,,,,,83d0a980-c6c0-4351-b0f2-2afb0657e3b1,1306,,"[47.1, 65.8]",3942227,30,,,,2.3507302,,Left Foot,,,,"[38.0, 75.0]",,Ground Pass,,12.940248,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,44,Switzerland,773,['95e917f9-8a1c-41cf-bd59-6e962aa8777e'],16,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:16.848,Pass,
396,,,,,,,,,,,,,,,,,,3.363799,,,,,,,,,,,,ab8b0103-580e-4f3c-8093-24d0dfbe44c2,1309,,"[48.2, 72.6]",3942227,30,,,,-1.5771657,,Right Foot,,,,"[47.8, 9.8]",,High Pass,,62.801273,,,Ricardo Iván Rodríguez Araya,5544.0,,,True,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,44,Switzerland,773,['1df4d6b8-35b6-4ed6-b75d-021035650b08'],23,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:23.696,Pass,
397,,,,,,,,,,,,,,,,,,0.99567,,,,,,,,,,,,4e04f13e-76b0-4aba-8b9f-b9d19a5a80a6,1312,,"[53.7, 10.8]",3942227,30,,,,1.4233038,,Left Foot,,,,"[56.3, 28.3]",,Ground Pass,,17.69209,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,44,Switzerland,773,['8686686a-738d-41aa-af12-0981a15a8584'],29,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:29.636,Pass,
398,,,,,,,,,,,,,,,,,,0.902179,,,,,,,,,,,,6aad0032-a174-427d-bf58-13695491f518,1315,,"[56.1, 28.3]",3942227,30,,,,0.962107,,Left Foot,,,,"[63.0, 38.2]",,Ground Pass,,12.067311,,,Michel Aebischer,16016.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,44,Switzerland,773,['08614599-27b6-4722-a119-b6c5b1410c57'],31,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:31.809,Pass,
399,,,,,,,,,,,,,,,,,,0.832161,,,,,,,,,,,,2f511f2e-0d81-41ad-91eb-114251ffb5b7,1318,,"[63.0, 38.2]",3942227,30,,,,-2.3019001,,Right Foot,,,,"[54.3, 28.5]",,Ground Pass,,13.029965,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Michel Aebischer,16016.0,Left Wing Back,44,Switzerland,773,['0c64edaf-8464-4ce4-881e-b43cb333957a'],32,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:32.743,Pass,
400,,,,,,,,,,,,,,,,,,2.069607,,,,,,,,,,,,9bfa9a19-29ae-42e9-9093-fd89d282d54d,1321,,"[63.5, 20.4]",3942227,30,,,,-0.62619364,,Left Foot,,,,"[84.1, 5.5]",,Ground Pass,,25.423807,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,44,Switzerland,773,['06fe74be-a8bb-4eb9-8747-038c3f651c58'],37,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:37.830,Pass,
401,,,,,,,,,,,,,,,,,,0.794417,,,,,,,,,,,,9385349d-d3f3-4f7c-a4b6-8593a453bc55,1324,,"[90.6, 7.3]",3942227,30,,,,2.1910458,,Left Foot,,,,"[84.1, 16.4]",,Ground Pass,,11.1830225,,,Michel Aebischer,16016.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,44,Switzerland,773,['cd908cbf-4c2f-486d-b302-e5ac5cbc7877'],41,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:41.898,Pass,
402,,,,,,,,,,,,,,,,,,0.601153,,,,,,,,,,,,2bc38e12-89e6-438a-ac2d-798c85f777a6,1327,,"[84.1, 16.4]",3942227,30,,,,1.7521161,,Right Foot,,,,"[83.0, 22.4]",,Ground Pass,,6.1,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Michel Aebischer,16016.0,Left Wing Back,44,Switzerland,773,['1b577e46-d60a-4e14-b59c-23f55c478dbb'],44,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:44.244,Pass,
403,,,,,,,,,,,,,,,,,,1.003876,,,,,,,,,,,,a6d02b75-c322-4291-82c6-2491c4b4473e,1330,,"[83.0, 22.4]",3942227,30,,,,-0.22849664,,Left Foot,,,,"[95.9, 19.4]",,Ground Pass,,13.244244,,,Fabian Rieder,50436.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,44,Switzerland,773,['903bbc33-b6c8-46c2-b47f-daaf0c97cbf8'],44,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:44.881,Pass,
404,,,,,,,,,,,,,,,,,,0.727868,,,,,,,,,,,,38903df8-c6fa-4972-bf83-78dd2eb6468e,1333,,"[95.9, 19.4]",3942227,30,,,,-1.9351276,,Left Foot,,,,"[91.4, 7.6]",,Ground Pass,,12.628935,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Fabian Rieder,50436.0,Right Attacking Midfield,44,Switzerland,773,['43152571-26bd-436d-a8d6-40d233b85267'],45,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:45.891,Pass,
405,,,,,,,,,,,,,,,,,,0.969895,,,,,,,,,,,,090d8c58-40fa-4e31-b77f-998539849477,1336,,"[91.4, 7.6]",3942227,30,,,,2.3395293,,Left Foot,,,,"[85.5, 13.7]",,Ground Pass,,8.48646,,,Michel Aebischer,16016.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,44,Switzerland,773,['a9373ee7-e736-4446-b499-389f8da2a149'],47,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:47.970,Pass,
406,,,,,,,,,,,,,,,,,,1.001872,,,,,,,,,,,,ee5e3f5f-0612-45c7-a74d-39e5ea7570f9,1339,,"[85.5, 13.7]",3942227,30,,,,2.0977395,,Right Foot,,,,"[75.9, 30.2]",,Ground Pass,,19.089525,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Michel Aebischer,16016.0,Left Wing Back,44,Switzerland,773,['1d61f878-5e8f-45cd-a396-db63fe3c07de'],50,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:50.380,Pass,
407,,,,,,,,,,,,,,,,,,1.437243,,,,,,,,,,,,1492d53e-4c44-4c70-bc6f-bb88b1c61b67,1342,,"[77.1, 49.3]",3942227,30,,,,1.331297,,Left Foot,,,,"[81.3, 66.5]",,Ground Pass,,17.705366,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,44,Switzerland,773,['bbf4a54b-326b-4790-8ffe-027d25a6fbab'],55,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:55.216,Pass,
408,,,,,,,,,,,,,,,,,,1.38662,,,,,,,,,,,,dfb19753-5b2a-4ce4-956f-bb5fb759e9dd,1345,,"[81.6, 66.0]",3942227,30,,,,-0.30990678,,Right Foot,,,,"[99.4, 60.3]",,Ground Pass,,18.690372,,,Breel-Donald Embolo,5545.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,44,Switzerland,773,['3ebcc503-3f7a-4f99-b668-441e8398aa73'],57,,,,,,,,,,,,,,,,,,Switzerland,773,00:30:57.740,Pass,
409,,,,,,,,,,,,,,,,,,0.747559,,,,,,,,,,,,b561c4ee-bf31-4deb-9a06-a7e68d3182b8,1349,,"[99.2, 59.6]",3942227,31,,,,-2.1840036,,Left Foot,,,,"[97.3, 56.9]",,Ground Pass,,3.3015149,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Center Forward,44,Switzerland,773,"['9f83b29e-7d20-4e38-81bd-82183a9b9f74', 'f4cb98a7-f9a4-45a1-85ed-509123c90716']",0,,,,,,,,,,,,,,,,,,Switzerland,773,00:31:00.105,Pass,True
410,,,,,,,,,,,,,,,,,,0.300393,,,,,,,,,,,,d24ddf88-7b6f-4f24-b596-db48e08aba10,1352,,"[97.3, 56.9]",3942227,31,,,,-1.0845537,,Right Foot,,,,"[101.0, 49.9]",,Ground Pass,,7.9177017,Incomplete,,Fabian Rieder,50436.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,44,Switzerland,773,"['31999ced-8668-425b-b67c-ee693410403c', 'd905d9b0-a400-40aa-9dcf-a9016a0aeb52']",1,,,,,,,,,,,,,,,,,,Switzerland,773,00:31:01.067,Pass,
411,,,,,,,,,,,,,,,,,,2.898441,,,,,,,,,,,,16a67650-4c60-4c76-bee3-518c35614f45,1358,,"[13.8, 26.3]",3942227,31,,,,-0.33982086,,Right Foot,,,,"[53.4, 12.3]",,High Pass,,42.001904,Incomplete,,,,,,,,,1,Regular Play,Ezri Konsa Ngoyo,3822.0,Left Center Back,44,Switzerland,773,['80aced68-cb23-4b41-969e-f62f4da9cfde'],2,,,,,,,,,,,,,,,,,,England,768,00:31:02.630,Pass,
412,,,,,,,,,,,,,,,,,,2.666801,,,,,,,,,,,,80aced68-cb23-4b41-969e-f62f4da9cfde,1359,,"[66.7, 67.8]",3942227,31,,,,-2.5587938,,Left Foot,,,,"[40.0, 50.2]",,Ground Pass,,31.978899,,,Yann Sommer,5550.0,,,,,Recovery,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,44,Switzerland,773,"['16a67650-4c60-4c76-bee3-518c35614f45', '77a5bdfa-fcc4-4c60-b460-412ec55b55a6']",5,,,,,,,,,,,,,,,,,,Switzerland,773,00:31:05.529,Pass,
413,,,,,,,,,,,,,,,,,,1.912397,,,,,,,,,,,,eb6bddbe-af30-4680-9a58-abeec0c5185f,1362,,"[40.0, 50.2]",3942227,31,,,,1.091277,,Left Foot,,,,"[50.4, 70.2]",,Ground Pass,,22.542404,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,44,Switzerland,773,['36321a6f-1925-4df9-bfd9-f36f2786379a'],9,,,,,,,,,,,,,,,,,,Switzerland,773,00:31:09.150,Pass,
414,,,,,,,,,,,,,,,,,,1.33821,,,,,,,,,,,,bcce9b40-ccca-4ef8-be0c-3adabe891f16,1365,,"[50.4, 70.2]",3942227,31,,,,-0.39777085,,Right Foot,,,,"[62.3, 65.2]",,Ground Pass,,12.907749,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,44,Switzerland,773,['e0ac83f1-dfbd-4ee7-8ad2-03c4740ad321'],12,,,,,,,,,,,,,,,,,,Switzerland,773,00:31:12.438,Pass,
415,,,,,,,,,,,,,,,,,,1.205382,,,,,,,,,,,,b313d388-d0d7-49bd-a7f0-b44ea04699c3,1368,,"[62.3, 65.2]",3942227,31,,,,0.7779909,,Right Foot,,,,"[75.9, 78.6]",,Ground Pass,,19.092407,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,44,Switzerland,773,['b1b8c357-31ae-454b-852c-f4c64043ae7a'],17,,,,,,,,,,,,,,,,,,Switzerland,773,00:31:17.092,Pass,
416,,,,,,,,,,,,,,,,,,1.51354,,,,,,,,,,,,d61cfd76-bae2-40a3-826c-5199388b40f4,1371,,"[75.9, 78.6]",3942227,31,,,,-2.706335,,Right Foot,,,,"[55.9, 69.3]",,Ground Pass,,22.056519,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,44,Switzerland,773,['f1acc1d8-5fd1-4c57-a5e0-0ef13f9b4718'],18,,,,,,,,,,,,,,,,,,Switzerland,773,00:31:18.487,Pass,
417,,,,,,,,,,,,,,,,,,1.862487,,,,,,,,,,,,826b0e51-0ce6-4c29-9e1c-34dac6620f79,1374,,"[71.2, 37.7]",3942227,31,,,,-1.1681417,,Right Foot,,,,"[80.4, 16.1]",,Ground Pass,,23.47765,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,44,Switzerland,773,['d377222f-87a6-4efa-9b0d-2e6e77029cba'],24,,,,,,,,,,,,,,,,,,Switzerland,773,00:31:24.941,Pass,
418,,,,,,,,,,,,,,,,,,4.036684,,,,,,,,,,,,17816d9c-9732-465f-913a-e736c905645d,1377,,"[94.5, 17.5]",3942227,31,,,,1.2738341,,Left Foot,True,,,"[111.3, 72.4]",,High Pass,,57.41298,,,Fabian Rieder,50436.0,,,True,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,44,Switzerland,773,['e6a3f3e1-d30f-41f2-acbb-74dc63c36bd7'],28,,,,,,,,,,,,,,,,,,Switzerland,773,00:31:28.750,Pass,
419,,,,,,,,,,,,,,,,,,1.081551,,,,,,,,,,,,07382b55-e422-47b2-92dd-f583e1067ff4,1380,,"[106.5, 71.5]",3942227,31,,,,-1.3956853,,Left Foot,True,,,"[111.1, 45.5]",,Low Pass,,26.403788,Incomplete,,,,,,,,,1,Regular Play,Fabian Rieder,50436.0,Right Attacking Midfield,44,Switzerland,773,['50f1cfef-3968-4058-88da-f1b1f0d59620'],34,,,,,,,,,,,,,,,,,,Switzerland,773,00:31:34.539,Pass,
