,50_50,bad_behaviour_card,ball_receipt_outcome,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d7c4f4a8-77b9-40c5-8d81-f50b40355723,1,,,,3942819,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands,941,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 37274, 'name': 'Bart Verbruggen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 7787, 'name': 'Stefan de Vrij'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 15503, 'name': 'Jerdy Schouten'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 21582, 'name': 'Tijjani Reijnders'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 15582, 'name': 'Donyell Malen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 18}, {'player': {'id': 39167, 'name': 'Xavi Simons'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Netherlands,941,00:00:00.000,Starting XI,
1,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e518d7a6-3360-4d94-aeef-661709bddf42,2,,,,3942819,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands,941,,0,,,,,,,,,,,,,,,,"{'formation': 3421, 'lineup': [{'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 34526, 'name': 'Marc Guehi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 7}, {'player': {'id': 3308, 'name': 'Kieran Trippier'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 12}, {'player': {'id': 99174, 'name': 'Kobbie Mainoo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 26}, {'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 4354, 'name': 'Phil Foden'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",England,768,00:00:00.000,Starting XI,
2,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fb2e0f15-aa3c-4a06-a11b-f16ae5804342,3,,,,3942819,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands,941,['75fd7777-ef15-4fdc-abb1-1349fef334c1'],0,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.000,Half Start,
3,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,75fd7777-ef15-4fdc-abb1-1349fef334c1,4,,,,3942819,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands,941,['fb2e0f15-aa3c-4a06-a11b-f16ae5804342'],0,,,,,,,,,,,,,,,,,England,768,00:00:00.000,Half Start,
4,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c3297388-2725-4802-94e4-fa6e17c06ae2,1698,,,,3942819,45,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,50,England,768,['3e3599d1-e3fc-41df-a377-c1a833c6e3ec'],0,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.000,Half Start,
5,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3e3599d1-e3fc-41df-a377-c1a833c6e3ec,1699,,,,3942819,45,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,50,England,768,['c3297388-2725-4802-94e4-fa6e17c06ae2'],0,,,,,,,,,,,,,,,,,England,768,00:00:00.000,Half Start,
6,,,,,,,,,,,,,,,,2.455156,,,,,,,,,,,,,,25dfc952-7a85-464f-b884-982064d46cc9,5,,,"[60.0, 40.0]",3942819,0,,,,-2.9825964,,Right Foot,,,,"[25.7, 34.5]",,Ground Pass,34.738163,,,Jordan Pickford,3468.0,,,,,Kick Off,1,From Kick Off,Kobbie Mainoo,99174.0,Right Defensive Midfield,2,England,768,['85328a9c-e246-4273-b566-353b64d902a1'],0,,,,,,,,,,,,,,,,,England,768,00:00:00.355,Pass,
7,,,,,,,,,,,,,,,,3.438864,,,,,,,,,,,,,,8a920161-a913-4ce5-be61-9d6ae7466469,9,,,"[30.4, 24.1]",3942819,0,,,,0.46228614,,Left Foot,,,,"[89.2, 53.4]",,High Pass,65.69574,Incomplete,,,,,,,,,1,From Kick Off,Jordan Pickford,3468.0,Goalkeeper,2,England,768,"['37b46889-6085-4985-a50f-7fc2b14fc20e', 'c6e3a4a2-d078-4c2d-b94d-ff721bcdf50b']",5,,,,,,,,,,,,,,,,,England,768,00:00:05.294,Pass,True
8,,,,,,,,,,,,,,,,2.819638,,,,,,,,,,,,,,c6e3a4a2-d078-4c2d-b94d-ff721bcdf50b,10,,,"[30.9, 26.7]",3942819,0,,,,0.34057677,,Head,,,,"[59.4, 36.8]",,High Pass,30.236732,Incomplete,,Memphis Depay,2988.0,,,,,Recovery,1,From Kick Off,Virgil van Dijk,3669.0,Left Center Back,2,England,768,"['754bbe86-42ff-4c17-9d64-8f22fa0f1ee0', '8a920161-a913-4ce5-be61-9d6ae7466469', 'a53891bd-f254-4786-adee-ec2ecd78e857']",8,,,,,,,,,,,,,,,,,Netherlands,941,00:00:08.732,Pass,
9,,,,,,,,,,,,,,,,2.247506,,,,,,,,,,,,,,a53891bd-f254-4786-adee-ec2ecd78e857,12,,,"[60.7, 43.3]",3942819,0,,,,0.3168245,,Head,,,,"[85.1, 51.3]",,High Pass,25.678005,,,Harry Kane,10955.0,,,,,Recovery,1,From Kick Off,John Stones,3244.0,Center Back,2,England,768,"['62db25e5-9ec0-4ff7-b343-28f6af5d0039', 'c6e3a4a2-d078-4c2d-b94d-ff721bcdf50b']",11,,,,,,,,,,,,,,,,,England,768,00:00:11.552,Pass,
10,,,,,,,,,,,,,,,,1.19504,,,,,,,,,,,,,,a5bb6f4b-aad7-48dc-a1ee-95bf94f439e3,23,,,"[50.1, 16.3]",3942819,0,,,,2.6011732,,Left Foot,,,,"[37.1, 24.1]",,Ground Pass,15.160475,,,Virgil van Dijk,3669.0,,,,,Free Kick,1,From Free Kick,Nathan Aké,3306.0,Left Back,4,Netherlands,941,['0ecf99d0-bdb8-48f0-98f4-a56bd7e6ec01'],23,,,,,,,,,,,,,,,,,Netherlands,941,00:00:23.802,Pass,
11,,,,,,,,,,,,,,,,1.068205,,,,,,,,,,,,,,401caf44-957b-4c6c-925c-85978734732b,26,,,"[35.0, 36.5]",3942819,0,,,,-1.0899091,,Right Foot,,,,"[41.0, 25.0]",,Ground Pass,12.971122,,,Nathan Aké,3306.0,,,,,,1,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,4,Netherlands,941,['ce39d2f6-aa2d-449b-97e4-5c77013e0d5a'],27,,,,,,,,,,,,,,,,,Netherlands,941,00:00:27.675,Pass,
12,,,,,,,,,,,,,,,,1.057122,,,,,,,,,,,,,,01b35a8d-8fff-4545-9cdf-ec2c955f9f3c,29,,,"[41.0, 25.0]",3942819,0,,,,2.4539213,,Left Foot,,,,"[27.0, 36.5]",,Ground Pass,18.11767,,,Virgil van Dijk,3669.0,,,,,,1,From Free Kick,Nathan Aké,3306.0,Left Back,4,Netherlands,941,['24e4970e-6d77-48ab-b7b1-cb199daec3ce'],30,,,,,,,,,,,,,,,,,Netherlands,941,00:00:30.000,Pass,
13,,,,,,,,,,,,,,,,1.581416,,,,,,,,,,,,,,81fe7d4b-976c-4b0d-b0b2-9b802373f980,32,,,"[26.5, 38.2]",3942819,0,,,,1.5623932,,Right Foot,,,,"[26.7, 62.0]",,Ground Pass,23.80084,,,Stefan de Vrij,7787.0,,,,,,1,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,4,Netherlands,941,['21a8082d-6bbf-43c6-8ca9-cc98ca86f216'],32,,,,,,,,,,,,,,,,,Netherlands,941,00:00:32.401,Pass,
14,,,,,,,,,,,,,,,,0.990934,,,,,,,,,,,,,,4e45ce0f-a07c-47bc-86b0-c090608514da,35,,,"[29.7, 61.4]",3942819,0,,,,-0.3109983,,Right Foot,,,,"[40.9, 57.8]",,Ground Pass,11.764353,,,Jerdy Schouten,15503.0,,,,,,1,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,4,Netherlands,941,['c25ddc9b-76e3-4773-a341-b5f386a315c7'],38,,,,,,,,,,,,,,,,,Netherlands,941,00:00:38.068,Pass,
15,,,,,,,,,,,,,,,,0.930397,,,,,,,,,,,,,,fb17f7bd-dc40-48a3-ad00-f00d616651fc,38,,,"[41.0, 57.8]",3942819,0,,,,2.8794727,,Right Foot,,,,"[28.7, 61.1]",,Ground Pass,12.734991,,,Stefan de Vrij,7787.0,,,,,,1,From Free Kick,Jerdy Schouten,15503.0,Right Defensive Midfield,4,Netherlands,941,['361d155d-05bf-4836-bb76-2501e4cd86a7'],39,,,,,,,,,,,,,,,,,Netherlands,941,00:00:39.099,Pass,
16,,,,,,,,,,,,,,,,1.618807,,,,,,,,,,,,,,ebd4a407-65c5-42ed-a733-b9aba052326f,41,,,"[28.7, 61.4]",3942819,0,,,,-1.805212,,Right Foot,,,,"[22.3, 34.6]",,Ground Pass,27.553585,,,Virgil van Dijk,3669.0,,,,,,1,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,4,Netherlands,941,['eea3a4ab-28d0-4d81-b250-fc2800dcccfe'],43,,,,,,,,,,,,,,,,,Netherlands,941,00:00:43.134,Pass,
17,,,,,,,,,,,,,,,,1.20587,,,,,,,,,,,,,,b9922678-ab29-435e-96ae-e320e1d39bf5,44,,,"[22.9, 35.3]",3942819,0,,,,1.6099919,,Right Foot,,,,"[21.9, 60.8]",,Low Pass,25.5196,,,Stefan de Vrij,7787.0,,,,,,1,From Free Kick,Virgil van Dijk,3669.0,Left Center Back,4,Netherlands,941,['3992a9b0-77a6-4ce2-939e-55399b165adf'],47,,,,,,,,,,,,,,,,,Netherlands,941,00:00:47.142,Pass,
18,,,,,,,,,,,,,,,,1.35473,,,,,,,,,,,,,,b3838bfc-ccaf-47f2-881e-30560cbfb271,47,,,"[18.3, 60.8]",3942819,0,,,,0.9539093,,Right Foot,,,,"[28.3, 74.9]",,Ground Pass,17.286121,,,Denzel Dumfries,8125.0,,,,,,1,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,4,Netherlands,941,['3e846252-a71c-42f3-aed3-50385cce0312'],49,,,,,,,,,,,,,,,,,Netherlands,941,00:00:49.978,Pass,
19,,,,,,,,,,,,,,,,1.378777,,,,,,,,,,,,,,c83e3307-8ae6-454f-9866-7bf819bb8a6a,50,,,"[27.8, 74.9]",3942819,0,,,,-2.3516283,,Right Foot,,,,"[16.9, 63.9]",,Ground Pass,15.4858,,,Stefan de Vrij,7787.0,,,,,,1,From Free Kick,Denzel Dumfries,8125.0,Right Back,4,Netherlands,941,['bf4a52f9-554a-44c7-897f-a23b1d8451ec'],52,,,,,,,,,,,,,,,,,Netherlands,941,00:00:52.084,Pass,
20,,,,,,,,,,,,,,,,1.297993,,,,,,,,,,,,,,2c44f8c6-bb32-413f-a58b-68db3e2531a6,53,,,"[26.5, 60.8]",3942819,0,,,,0.98814845,,Right Foot,,,,"[37.9, 78.1]",,Ground Pass,20.71835,,,Denzel Dumfries,8125.0,,,,,,1,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,4,Netherlands,941,['a0a7cfca-ec9c-43ff-8496-5bcf8e5a3233'],57,,,,,,,,,,,,,,,,,Netherlands,941,00:00:57.166,Pass,
21,,,,,,,,,,,,,,,,2.311099,,,,,,,,,,,,,,369462cc-26fe-4bed-9bca-4ed316379670,56,,,"[40.2, 76.5]",3942819,0,,,,-0.013855926,,Right Foot,,,,"[83.5, 75.9]",,High Pass,43.304157,Pass Offside,,Donyell Malen,15582.0,,,,,,1,From Free Kick,Denzel Dumfries,8125.0,Right Back,4,Netherlands,941,['dd13a0c3-252a-42a0-8f58-bcafaac94a59'],59,,,,,,,,,,,,,,,,,Netherlands,941,00:00:59.939,Pass,
22,,,,,,,,,,,,,,,,1.556736,,,,,,,,,,,,,,0a3abced-2a2f-4883-88d3-1b041530c8e7,58,,,"[36.4, 4.2]",3942819,1,True,,,2.2871006,,Left Foot,,,,"[9.5, 35.1]",,Ground Pass,40.968525,,,Jordan Pickford,3468.0,,,,,Free Kick,1,From Free Kick,Marc Guehi,34526.0,Left Center Back,5,England,768,['803be2c1-0b6e-4a89-83fb-f4159ec3ab9c'],20,,,,,,,,,,,,,,,,,England,768,00:01:20.961,Pass,
23,,,,,,,,,,,,,,,,2.050302,,,,,,,,,,,,,,b85e567d-47cb-4614-b909-6d7a0ecacf2c,60,,,"[13.2, 32.3]",3942819,1,,,,0.9588939,,Right Foot,,,,"[25.2, 49.4]",,Ground Pass,20.890429,,,John Stones,3244.0,,,,,,1,From Free Kick,Jordan Pickford,3468.0,Goalkeeper,5,England,768,['280ff674-9f4c-4441-aeda-5d294636ded8'],23,,,,,,,,,,,,,,,,,England,768,00:01:23.603,Pass,
24,,,,,,,,,,,,,,,,1.383603,,,,,,,,,,,,,,473f9826-628d-432d-ac98-4082d87ccc8f,63,,,"[30.0, 49.1]",3942819,1,,,,-1.3189763,,Right Foot,,,,"[35.3, 28.5]",,Ground Pass,21.270872,,,Declan Rice,3943.0,,,,,,1,From Free Kick,John Stones,3244.0,Center Back,5,England,768,['540227ed-bac7-4e0c-9fd8-bbc3a142eb3c'],28,,,,,,,,,,,,,,,,,England,768,00:01:28.612,Pass,
25,,,,,,,,,,,,,,,,0.964425,,,,,,,,,,,,,,9f0bab05-1d2e-450a-9add-38b6f09f683a,66,,,"[35.3, 28.5]",3942819,1,,,,-0.4266275,,Right Foot,,,,"[48.5, 22.5]",,Ground Pass,14.499655,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,5,England,768,['19c9606a-b9b7-4674-a736-79188e84fbde'],30,,,,,,,,,,,,,,,,,England,768,00:01:30.686,Pass,
26,,,,,,,,,,,,,,,,1.453497,,,,,,,,,,,,,,86b44ec7-c084-4f04-bfb5-a8b6de8f743a,69,,,"[44.6, 20.3]",3942819,1,,,,-1.9905921,,Left Foot,,,,"[36.7, 2.6]",,Ground Pass,19.382982,,,Marc Guehi,34526.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Left Attacking Midfield,5,England,768,['4c1f9b08-8347-4083-81ba-c07c74169393'],32,,,,,,,,,,,,,,,,,England,768,00:01:32.571,Pass,
27,,,,,,,,,,,,,,,,1.490442,,,,,,,,,,,,,,31fe1810-9cc1-42da-953a-20196a22bee8,72,,,"[38.0, 2.6]",3942819,1,,,,-0.08758026,,Right Foot,,,,"[58.5, 0.8]",,Ground Pass,20.578873,,,Kieran Trippier,3308.0,,,,,,1,From Free Kick,Marc Guehi,34526.0,Left Center Back,5,England,768,['5d742077-d00b-4b3e-a3b3-9995321ac553'],34,,,,,,,,,,,,,,,,,England,768,00:01:34.784,Pass,
28,,,,,,,,,,,,,,,,0.631162,,,,,,,,,,,,,,40a75106-d185-4b64-8de3-850713b251f9,75,,,"[58.5, 0.8]",3942819,1,,,,1.4702958,,Right Foot,,,,"[59.7, 12.7]",,Ground Pass,11.960351,,,Phil Foden,4354.0,,,,,,1,From Free Kick,Kieran Trippier,3308.0,Left Wing Back,5,England,768,['ebb5524f-e49c-49a2-aa7e-682d337aa26e'],36,,,,,,,,,,,,,,,,,England,768,00:01:36.278,Pass,
29,,,,,,,,,,,,,,,,1.729508,,,,,,,,,,,,,,d6152553-1352-419f-aa13-37f6b3a5df36,79,,,"[56.5, 3.0]",3942819,1,,,,2.590917,,Right Foot,,,,"[39.4, 13.5]",,Ground Pass,20.06639,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Phil Foden,4354.0,Right Attacking Midfield,5,England,768,['f6e364c9-e3cb-40bc-b9af-71823a57ed53'],38,,,,,,,,,,,,,,,,,England,768,00:01:38.107,Pass,
30,,,,,,,,,,,,,,,,1.373175,,,,,,,,,,,,,,ed5b3d01-f533-456d-8c64-c8dcc3d1681b,82,,,"[38.6, 14.9]",3942819,1,,,,1.7531451,,Right Foot,,,,"[33.4, 43.1]",,Ground Pass,28.675425,,,John Stones,3244.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Left Attacking Midfield,5,England,768,['69332a7f-3626-48c2-b10c-7d32a31789d1'],40,,,,,,,,,,,,,,,,,England,768,00:01:40.503,Pass,
31,,,,,,,,,,,,,,,,1.265391,,,,,,,,,,,,,,9fd59ec5-fd15-4ece-8065-cf551474d153,85,,,"[33.4, 43.1]",3942819,1,,,,1.0402384,,Right Foot,,,,"[42.2, 58.1]",,Ground Pass,17.390802,,,Kyle Walker,3205.0,,,,,,1,From Free Kick,John Stones,3244.0,Center Back,5,England,768,['3541697e-2a8a-42e7-8144-20aeb8f928f3'],41,,,,,,,,,,,,,,,,,England,768,00:01:41.946,Pass,
32,,,,,,,,,,,,,,,,0.564549,,,,,,,,,,,,,,16f8ced2-c9d8-41b3-84d2-a4cc98116331,93,,,"[56.1, 64.8]",3942819,1,,,,0.27651393,,Right Foot,,,,"[63.5, 66.9]",,Ground Pass,7.692204,,,Bukayo Saka,22084.0,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Center Back,5,England,768,"['5d4eb440-b1f9-42ab-9856-d21b89ebd0db', '8a137f96-f4b0-4b57-906e-12f39dbc4184']",46,,,,,,,,,,,,,,,,,England,768,00:01:46.514,Pass,True
33,,,,,,,,,,,,,,,,0.926351,,,,,,,,,,,,,,9e4a1a32-fa42-40e5-832c-e8a373e0bfb7,95,,,"[63.5, 66.9]",3942819,1,,,,-1.6187595,,Left Foot,,,,"[62.9, 54.4]",,Ground Pass,12.514392,,,Kobbie Mainoo,99174.0,,,,,,1,From Free Kick,Bukayo Saka,22084.0,Right Wing Back,5,England,768,['eeb94475-2766-42c5-81cd-130dff5cd589'],47,,,,,,,,,,,,,,,,,England,768,00:01:47.079,Pass,
34,,,,,,,,,,,,,,,,0.812742,,,,,,,,,,,,,,76e3656c-7eb9-4296-8002-1700aaa3ce86,98,,,"[65.9, 54.0]",3942819,1,,,,-1.9477056,,Right Foot,,,,"[62.1, 44.4]",,Ground Pass,10.324728,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Kobbie Mainoo,99174.0,Right Defensive Midfield,5,England,768,['c7ed14dc-87ac-47d3-8d3e-a4f492253055'],49,,,,,,,,,,,,,,,,,England,768,00:01:49.566,Pass,
35,,,,,,,,,,,,,,,,0.023497,,,,,,,,,,,,,,da07daee-c086-4214-9c32-93718ba31705,102,,,"[63.8, 42.6]",3942819,1,,,,-0.11065722,,Right Foot,,,,"[64.7, 42.5]",,Ground Pass,0.9055385,Incomplete,,,,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Left Attacking Midfield,5,England,768,['8455a7ff-8922-49e6-a60f-0a2b237c2301'],51,,,,,,,,,,,,,,,,,England,768,00:01:51.958,Pass,
36,,,,,,,,,,,,,,,,1.869697,,,,,,,,,,,,,,8e1df5b0-f83c-44f2-a0b2-41a376f59348,105,,,"[69.5, 28.0]",3942819,1,,,,-2.070143,,Right Foot,,,,"[62.3, 14.8]",,High Pass,15.035957,,,Declan Rice,3943.0,,,,,Recovery,1,From Free Kick,Jude Bellingham,30714.0,Left Attacking Midfield,5,England,768,"['1dfaf455-5751-4026-bd99-b5873fb3f920', 'e42b6fc4-f82c-4267-a4f1-4d290a13d5ff']",55,,,,,,,,,,,,,,,,,England,768,00:01:55.718,Pass,True
37,,,,,,,,,,,,,,,,0.940933,,,,,,,,,,,,,,854c446d-880f-4181-bb74-929487d3b824,109,,,"[58.1, 7.4]",3942819,1,,,,-3.0250065,,Right Foot,,,,"[47.0, 6.1]",,Ground Pass,11.175867,,,Marc Guehi,34526.0,,,,,,1,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,5,England,768,['dec203b6-bbb9-40a4-b8dd-df1332dfaf28'],59,,,,,,,,,,,,,,,,,England,768,00:01:59.117,Pass,
38,,,,,,,,,,,,,,,,0.853676,,,,,,,,,,,,,,0a62ab3d-8644-43de-9fb2-9b6f8e8b9dfb,112,,,"[45.5, 11.0]",3942819,2,,,,-1.1576675,,Right Foot,,,,"[48.7, 3.7]",,Ground Pass,7.970571,,,Declan Rice,3943.0,,,,,,1,From Free Kick,Marc Guehi,34526.0,Left Center Back,5,England,768,['fbbf41cd-df8a-4587-94f9-33ea608e1e60'],2,,,,,,,,,,,,,,,,,England,768,00:02:02.941,Pass,
39,,,,,,,,,,,,,,,,0.830563,,,,,,,,,,,,,,d29e10d7-a7bd-480f-b1c1-93543c265a1c,115,,,"[48.7, 3.7]",3942819,2,,,,-0.19395915,,Right Foot,,,,"[59.9, 1.5]",,Ground Pass,11.414026,,,Phil Foden,4354.0,,,,,,1,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,5,England,768,['8580d93b-cf6d-48ce-8806-2901aec3893c'],4,,,,,,,,,,,,,,,,,England,768,00:02:04.925,Pass,
40,,,,,,,,,,,,,,,,0.995688,,,,,,,,,,,,,,729969dc-2488-4ba5-b2b2-7757fb70de87,118,,,"[60.7, 1.8]",3942819,2,,,,1.3510996,,Left Foot,,,,"[63.0, 12.1]",,Ground Pass,10.553673,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Phil Foden,4354.0,Right Attacking Midfield,5,England,768,['296cc079-dae5-4546-ab28-b39e65bc37d9'],6,,,,,,,,,,,,,,,,,England,768,00:02:06.838,Pass,
41,,,,,,,,,,,,,,,,1.334448,,,,,,,,,,,,,,fb435ae7-c57a-492d-93fe-ebbc06a47845,121,,,"[63.0, 12.1]",3942819,2,,,,2.8838215,,Right Foot,,,,"[41.0, 17.9]",,Ground Pass,22.751703,,,Marc Guehi,34526.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Left Attacking Midfield,5,England,768,['60b8badb-9eff-49ae-980c-449d00b2c7e6'],7,,,,,,,,,,,,,,,,,England,768,00:02:07.896,Pass,
42,,,,,,,,,,,,,,,,1.074966,,,,,,,,,,,,,,86fb58f5-f474-4430-b28a-cabd7aaabbae,124,,,"[41.0, 17.9]",3942819,2,,,,-1.1766337,,Right Foot,,,,"[45.7, 6.6]",,Ground Pass,12.238464,,,Declan Rice,3943.0,,,,,,1,From Free Kick,Marc Guehi,34526.0,Left Center Back,5,England,768,['30a2457f-2824-429b-b260-725f0700794d'],9,,,,,,,,,,,,,,,,,England,768,00:02:09.252,Pass,
43,,,,,,,,,,,,,,,,1.44107,,,,,,,,,,,,,,e02ab1e7-416a-4039-b561-ef7ffa49e108,126,,,"[45.7, 6.6]",3942819,2,,,,2.6258829,,Right Foot,,,,"[30.0, 15.5]",,Ground Pass,18.047161,,,Marc Guehi,34526.0,,,,,,1,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,5,England,768,['218f7515-eeb1-46db-8980-d122b68ef700'],10,,,,,,,,,,,,,,,,,England,768,00:02:10.327,Pass,
44,,,,,,,,,,,,,,,,1.715241,,,,,,,,,,,,,,80923a96-c3ec-451a-82d9-733d154fab15,129,,,"[26.5, 19.2]",3942819,2,,,,1.2346582,,Right Foot,,,,"[35.2, 44.1]",,Ground Pass,26.376125,,,John Stones,3244.0,,,,,,1,From Free Kick,Marc Guehi,34526.0,Left Center Back,5,England,768,['f30c8f1f-c242-4599-915d-fd3fd86363d0'],12,,,,,,,,,,,,,,,,,England,768,00:02:12.928,Pass,
45,,,,,,,,,,,,,,,,1.43765,,,,,,,,,,,,,,74925704-04ba-45a6-966c-0fa821414af0,132,,,"[42.5, 51.6]",3942819,2,,,,-1.298743,,Right Foot,,,,"[49.0, 28.3]",,Ground Pass,24.189667,,,Declan Rice,3943.0,,,,,,1,From Free Kick,John Stones,3244.0,Center Back,5,England,768,['18e2e34b-1e26-44e2-9d60-8cb1c7adccd3'],18,,,,,,,,,,,,,,,,,England,768,00:02:18.890,Pass,
46,,,,,,,,,,,,,,,,1.270076,,,,,,,,,,,,,,ad803876-c8be-42d8-9a19-9bc3ddb7f675,135,,,"[50.1, 20.9]",3942819,2,,,,-0.80304337,,Right Foot,,,,"[66.8, 3.6]",,Ground Pass,24.045374,,,Phil Foden,4354.0,,,,,,1,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,5,England,768,['ab50b7c2-9883-464b-b84a-11e32a4e7ddf'],22,,,,,,,,,,,,,,,,,England,768,00:02:22.789,Pass,
47,,,,,,,,,,,,,,,,1.295701,,,,,,,,,,,,,,5fde6252-d413-4a6e-9fbe-296f4e804659,138,,,"[75.0, 17.3]",3942819,2,,,,2.960793,,Left Foot,,,,"[65.7, 19.0]",,Ground Pass,9.4541,,,Declan Rice,3943.0,,,,,,1,From Free Kick,Phil Foden,4354.0,Right Attacking Midfield,5,England,768,['4cd50064-8757-402b-a83a-cb7ed9d96a67'],27,,,,,,,,,,,,,,,,,England,768,00:02:27.336,Pass,
