,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
398,,,,,,,,,,,,,,,0.624246,,,,,,,,,,,e45381df-72e6-4299-bdaf-45ad74f3e60a,1267,,"[66.3, 21.4]",3930171,27,,,,1.549523,,Right Foot,,,,"[66.5, 30.8]",,Ground Pass,,9.402127,,,,Morten Hjulmand,8621.0,,,,,,,1,From Goal Kick,Andreas Christensen,3959.0,Left Center Back,40,Denmark,776,['1d3f1e2e-847e-4f00-b61d-f7841f538da9'],49,,,,,,,,,,,,,,,,,Denmark,776,00:27:49.556,Pass,
399,,,,,,,,,,,,,,,1.189197,,,,,,,,,,,a5ec3cb3-f438-492e-9d45-08e1d15e5195,1270,,"[66.3, 34.4]",3930171,27,,,,1.0069947,,Right Foot,,,,"[76.1, 49.9]",,Ground Pass,,18.338211,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,From Goal Kick,Morten Hjulmand,8621.0,Right Defensive Midfield,40,Denmark,776,['17c04b1e-4c90-448c-9160-b3cacff09609'],51,,,,,,,,,,,,,,,,,Denmark,776,00:27:51.194,Pass,
400,,,,,,,,,,,,,,,1.349756,,,,,,,,,,,939656c6-903b-4fff-83f4-7b3136f4418d,1273,,"[76.1, 52.3]",3930171,27,,,,1.6571198,,Right Foot,,,,"[75.2, 62.7]",,Ground Pass,,10.438869,,,,Joachim Andersen,8247.0,,,,,,,1,From Goal Kick,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,40,Denmark,776,['a5dfe672-acd9-4746-a25d-b206432fce22'],52,,,,,,,,,,,,,,,,,Denmark,776,00:27:52.922,Pass,
401,,,,,,,,,,,,,,,0.586615,,,,,,,,,,,71cb3abd-2e11-44d1-99e3-2524f33599af,1276,,"[81.4, 62.0]",3930171,27,,,,-0.93538857,,Right Foot,,,,"[94.6, 44.1]",,High Pass,,22.240728,,Incomplete,,Rasmus Winther Højlund,51672.0,,,,,,,1,From Goal Kick,Joachim Andersen,8247.0,Right Center Back,40,Denmark,776,"['065fc4bf-b043-4a1a-a149-bc42d11b7d84', 'ab6c8273-efd7-4099-8034-92b70b7d2f28']",56,,,,,,,,,,,,,,,,,Denmark,776,00:27:56.250,Pass,
402,,,,,,,,,,,,,,,1.5,,,,,,,,,,,065fc4bf-b043-4a1a-a149-bc42d11b7d84,1278,,"[25.5, 36.0]",3930171,27,,,,-1.1441689,,Other,,,,"[31.0, 23.9]",,High Pass,,13.29135,,,,Phil Foden,4354.0,,,,,,Recovery,1,From Goal Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,40,Denmark,776,"['71cb3abd-2e11-44d1-99e3-2524f33599af', '7da64a81-cecb-4d13-a144-79babb064eb2']",56,,,,,,,,,,,,,,,,,England,768,00:27:56.837,Pass,
403,,,,,,,,,,,,,,,1.530214,,,,,,,,,,,6e83fec0-f04c-4246-adfc-b4cf6fe1a478,1285,,"[81.2, 62.4]",3930171,28,,,,0.7643802,,Right Foot,,,,"[98.2, 78.7]",,Ground Pass,,23.551857,,,,Joakim Mæhle,16554.0,,,,,,,1,From Goal Kick,Joachim Andersen,8247.0,Right Center Back,40,Denmark,776,['d2be86ee-688a-46c9-9f20-29c6919650ad'],1,,,,,,,,,,,,,,,,,Denmark,776,00:28:01.331,Pass,
404,,,,,,,,,,,,,,,1.244612,,,,,,,,,,,e4f78bf0-eefd-4712-b666-02731f731295,1288,,"[98.2, 78.1]",3930171,28,,,,-1.9706485,,Right Foot,,,,"[91.1, 61.3]",,Ground Pass,,18.238695,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,From Goal Kick,Joakim Mæhle,16554.0,Right Wing Back,40,Denmark,776,['a5ce2114-5c36-4692-99e9-d6647efd2747'],4,,,,,,,,,,,,,,,,,Denmark,776,00:28:04.196,Pass,
405,,,,,,,,,,,,,,,1.311834,,,,,,,,,,,680c47f5-3c03-4dde-ae3d-84c0b8f87d1c,1292,,"[119.7, 61.0]",3930171,28,,,,-1.6271881,,Right Foot,True,,,"[119.0, 48.6]",,Ground Pass,,12.419743,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,From Goal Kick,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,40,Denmark,776,"['a29d3819-751a-481b-a0b5-2df4a9cac2cd', 'fc60977a-4828-4806-885b-b14ffff43c1d']",10,,,,,,,,,,,,,,,,,Denmark,776,00:28:10.308,Pass,True
406,,,,,,,,,,,,,,,0.247973,,,,,,,,,,,d66361e3-4d15-4995-83eb-e650ac941fe7,1296,,"[119.0, 55.0]",3930171,28,,,,-2.077895,,Left Foot,,,,"[118.0, 53.2]",,Ground Pass,,2.0591261,,Incomplete,,Rasmus Winther Højlund,51672.0,,,,,,,1,From Goal Kick,Christian Dannemann Eriksen,3043.0,Left Wing,40,Denmark,776,"['83d5b77b-b33e-4422-9d8e-365954a0651d', 'a495db1d-5683-43dd-b130-3589ed857eb1']",13,,,,,,,,,,,,,,,,,Denmark,776,00:28:13.916,Pass,
407,,,,,,,,,,,,,,,0.182273,,,,,,,,,,,3eaa8a3b-6e6c-49b7-9cdd-3dbceeb0b54f,1302,,"[114.4, 49.0]",3930171,28,,,,-1.8925469,,Left Foot,,,,"[113.9, 47.5]",,Ground Pass,,1.5811388,,Incomplete,,,,,,,,,,1,From Goal Kick,Rasmus Winther Højlund,51672.0,Center Forward,40,Denmark,776,"['7eabbd34-64de-4c06-985b-02ed1ed539b7', 'b4244cdd-9dd4-4d53-8532-088d49f235bc']",15,,,,,,,,,,,,,,,,,Denmark,776,00:28:15.071,Pass,True
408,,,,,,,,,,,,,,,4.09514,,,,,,,,,,,5ca6437d-71a7-4b7e-bc50-d9470034e961,1305,,"[12.8, 41.6]",3930171,28,True,,,1.043853,,Keeper Arm,,,,"[19.2, 52.6]",,Ground Pass,,12.726351,,,,John Stones,3244.0,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,41,England,768,['b917c003-80dc-445d-add1-6dd5326bca50'],33,,,,,,,,,,,,,,,,,England,768,00:28:33.512,Pass,
409,,,,,,,,,,,,,,,1.502548,,,,,,,,,,,5a1f1861-e2c1-45b0-bb9c-03c613b7e1d2,1307,,"[35.6, 56.0]",3930171,28,,,,-1.6681883,,Right Foot,,,,"[33.9, 38.6]",,Ground Pass,,17.48285,,,,Declan Rice,3943.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,41,England,768,['911b5051-ea6c-49c4-b780-3d471496351f'],44,,,,,,,,,,,,,,,,,England,768,00:28:44.022,Pass,
410,,,,,,,,,,,,,,,1.121001,,,,,,,,,,,57dfbc29-2daa-4cfa-a0da-33667cf7058c,1310,,"[34.4, 37.9]",3930171,28,,,,-0.67600995,,Right Foot,,,,"[44.0, 30.2]",,Ground Pass,,12.306502,,,,Jude Bellingham,30714.0,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,41,England,768,['92729960-e296-4419-973e-0634ab5b179a'],46,,,,,,,,,,,,,,,,,England,768,00:28:46.461,Pass,
411,,,,,,,,,,,,,,,1.772437,,,,,,,,,,,681cc815-4f73-45e4-82ec-535eb64fe2a2,1312,,"[44.3, 29.9]",3930171,28,,,,1.7580055,,Right Foot,,,,"[40.0, 52.6]",,Ground Pass,,23.10368,,,,John Stones,3244.0,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,41,England,768,['678bebce-3daa-4e28-9121-08e4e20b7380'],47,,,,,,,,,,,,,,,,,England,768,00:28:47.582,Pass,
412,,,,,,,,,,,,,,,1.539478,,,,,,,,,,,96a3c3af-6a8c-4f50-b6d5-bb7485feae35,1315,,"[43.1, 54.4]",3930171,28,,,,0.8176451,,Right Foot,,,,"[64.1, 76.8]",,Ground Pass,,30.704397,,,,Bukayo Saka,22084.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,41,England,768,['be133424-cf25-40f1-a31e-b7841295edd1'],57,,,,,,,,,,,,,,,,,England,768,00:28:57.209,Pass,
413,,,,,,,,,,,,,,,1.489271,,,,,,,,,,,fac9ad26-3628-4f15-b635-577f6a21f6f1,1319,,"[63.1, 76.8]",3930171,29,,,,-2.9843645,,Left Foot,,,,"[46.7, 74.2]",,Ground Pass,,16.604818,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,41,England,768,"['34aa5c3f-a8ca-4ac0-8af8-6b9e310a7ad2', '5bbb5619-bc6f-48c4-b30d-7b4487b8a2b5']",0,,,,,,,,,,,,,,,,,England,768,00:29:00.031,Pass,True
414,,,,,,,,,,,,,,,1.297623,,,,,,,,,,,7171120f-5a53-456c-92cb-12e1dbd725a8,1322,,"[41.9, 67.4]",3930171,29,,,,-2.6644323,,Right Foot,,,,"[27.2, 59.8]",,Ground Pass,,16.548414,,,,John Stones,3244.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,41,England,768,['b236504d-11b3-4843-b814-bc2e5fed3f52'],5,,,,,,,,,,,,,,,,,England,768,00:29:05.782,Pass,
415,,,,,,,,,,,,,,,2.274026,,,,,,,,,,,c1706cb5-e211-4bd1-b4c2-fe8fb0a95a56,1325,,"[26.3, 53.0]",3930171,29,,,,-2.298614,,Right Foot,,,,"[7.5, 31.9]",,Ground Pass,,28.260397,,,,Jordan Pickford,3468.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,41,England,768,['b4c0c8f9-4ed8-4483-9a5d-50d82c907030'],11,,,,,,,,,,,,,,,,,England,768,00:29:11.112,Pass,
416,,,,,,,,,,,,,,,1.887095,,,,,,,,,,,24fd693d-439e-4308-8d7a-230d4928140f,1329,,"[8.7, 31.8]",3930171,29,,,,-0.45017537,,Left Foot,,,,"[35.6, 18.8]",,Ground Pass,,29.87658,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,41,England,768,"['6934ac91-ea23-4e09-8ca4-b3dd2bdaaf82', 'e431dbfd-657e-4b4c-895a-70ddae383350']",14,,,,,,,,,,,,,,,,,England,768,00:29:14.335,Pass,True
417,,,,,,,,,,,,,,,1.327952,,,,,,,,,,,6784665a-ccb4-41c4-b27c-0431e98e0f1f,1331,,"[35.6, 18.8]",3930171,29,,,,-2.2050385,,Left Foot,,,,"[22.8, 1.4]",,Low Pass,,21.600925,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,41,England,768,['e3e89a71-f472-4ef6-b927-076c5de381d9'],16,,,,,,,,,,,,,,,,,England,768,00:29:16.223,Pass,
418,,,,,,,,,,,,,,,1.32007,,,,,,,,,,,5e878b46-c0cf-48fc-a797-c3069b3edbf2,1335,,"[22.5, 0.9]",3930171,29,,,,2.398722,,Right Foot,,,,"[7.8, 14.4]",,Ground Pass,,19.958456,,,,Marc Guehi,34526.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,41,England,768,"['516fec86-86c0-4e0f-8ab4-c09efb538d2b', 'd39bfbba-2ea3-4c33-87ad-768c5f144e28']",18,,,,,,,,,,,,,,,,,England,768,00:29:18.419,Pass,True
419,,,,,,,,,,,,,,,3.043931,,,,,,,,,,,54d60f93-5bcc-486a-9407-080ee2e6eb68,1339,,"[8.1, 18.5]",3930171,29,,,,1.131351,,Right Foot,,,,"[30.9, 67.0]",,High Pass,,53.591885,,,,Kyle Walker,3205.0,,,True,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,41,England,768,"['58fa8a58-a16c-42cc-a6ed-60d047b2ba6f', '8d878808-620f-4275-9d3a-db5d2214e0b3']",21,,,,,,,,,,,,,,,,,England,768,00:29:21.178,Pass,True
420,,,,,,,,,,,,,,,1.497569,,,,,,,,,,,7cca1d92-a7ba-42b3-9ad7-d8078b85b2b0,1343,,"[27.2, 63.4]",3930171,29,,,,-2.8806643,,Right Foot,,,,"[8.1, 58.3]",,Ground Pass,,19.769169,,,,John Stones,3244.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,41,England,768,['61a72265-5c1a-4be7-8d58-ab1f5a641cc6'],27,,,,,,,,,,,,,,,,,England,768,00:29:27.365,Pass,
421,,,,,,,,,,,,,,,1.389084,,,,,,,,,,,a446ab53-4f5f-475e-b86b-f4964e03e608,1346,,"[8.4, 58.0]",3930171,29,,,,-1.9538734,,Right Foot,,,,"[3.0, 44.6]",,Ground Pass,,14.447145,,,,Jordan Pickford,3468.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,41,England,768,['a7fdbd22-b2bd-4183-860f-90788759ca9d'],30,,,,,,,,,,,,,,,,,England,768,00:29:30.056,Pass,
422,,,,,,,,,,,,,,,2.133503,,,,,,,,,,,682e3012-8a22-47c9-b128-7a0b47fd4983,1350,,"[5.7, 36.8]",3930171,29,,,,0.35216445,,Left Foot,,,,"[50.6, 53.3]",,High Pass,,47.835762,,Incomplete,,Harry Kane,10955.0,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,41,England,768,"['645ced4d-9bc1-4854-bc7d-d8a1990fe089', 'bf3168ca-3bf8-4859-bfe7-3ade591f1a36', 'd029f02e-e191-4ddc-920b-28b5673dc84d']",33,,,,,,,,,,,,,,,,,England,768,00:29:33.413,Pass,True
423,,,,,,,,,,,,,,,1.218214,,,,,,,,,,,4da0ccb4-1f80-4141-b606-7f645a1d2e18,1358,,"[75.2, 22.1]",3930171,29,,,,1.2924967,,Right Foot,,,,"[77.0, 28.4]",,Ground Pass,,6.5520988,,,,Morten Hjulmand,8621.0,,,,,,Recovery,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,42,Denmark,776,['a8a3ec73-e206-45ec-bce8-746ffcb09966'],38,,,,,,,,,,,,,,,,,Denmark,776,00:29:38.476,Pass,
424,,,,,,,,,,,,,,,1.047561,,,,,,,,,,,9ce9f347-fd20-4880-aafe-d7c5d655ef01,1362,,"[77.7, 29.8]",3930171,29,,,,2.8791332,,Right Foot,,,,"[71.0, 31.6]",,Ground Pass,,6.9375787,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Morten Hjulmand,8621.0,Right Defensive Midfield,42,Denmark,776,['82600907-8762-42ea-86aa-30e9954a1991'],41,,,,,,,,,,,,,,,,,Denmark,776,00:29:41.329,Pass,
425,,,,,,,,,,,,,,,2.23089,,,,,,,,,,,517c5dea-8c8b-4e6f-b69e-79680fbf768a,1365,,"[71.0, 33.5]",3930171,29,,,,1.2273253,,Right Foot,,,,"[86.2, 76.0]",,Ground Pass,,45.13635,,,,Joakim Mæhle,16554.0,,,True,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,42,Denmark,776,['88f3c527-24e3-4c83-b280-b9bb64c00ece'],43,,,,,,,,,,,,,,,,,Denmark,776,00:29:43.011,Pass,
426,,,,,,,,,,,,,,,1.923175,,,,,,,,,,,2bfa2d21-fc01-425f-8c6f-385043127834,1368,,"[96.8, 75.1]",3930171,29,,,,-0.69420636,,Right Foot,,,,"[115.3, 59.7]",,Ground Pass,,24.070936,,,,Jonas Older Wind,21261.0,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Right Wing Back,42,Denmark,776,['88846be1-7a7a-4ce7-a772-87bf9ba9e2f7'],47,,,,,,,,,,,,,,,,,Denmark,776,00:29:47.007,Pass,
427,,,,,,,,,,,,,,,1.050367,,,,,,,,,,,19e3d863-b0f9-45ab-b2ec-67589e0c8c6c,1371,,"[112.9, 62.4]",3930171,29,,,,1.5278121,,Right Foot,,,,"[113.3, 71.7]",,Ground Pass,,9.3085985,,,,Joakim Mæhle,16554.0,,,,,,,1,Regular Play,Jonas Older Wind,21261.0,Right Wing,42,Denmark,776,['80f878c6-52c2-47db-8b35-7ed7b4e34488'],50,,,,,,,,,,,,,,,,,Denmark,776,00:29:50.674,Pass,
428,,,,,,,,,,,,,,,1.87784,,,,,,,,,,,dcf80b55-0079-4581-9e91-4b5c57be5197,1374,,"[113.3, 70.3]",3930171,29,,,,-1.5209842,,Right Foot,True,,,"[115.0, 36.2]",,High Pass,,34.14235,,Incomplete,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Right Wing Back,42,Denmark,776,['275c2826-7ce0-4d89-ab2b-8367cec7e035'],51,,,,,,,,,,,,,,,,,Denmark,776,00:29:51.765,Pass,
429,,,,,,,,,,,,,,,1.867383,,,,,,,,,,,b78a5ba8-3708-4e65-8673-4ae5350ca395,1378,,"[1.1, 64.7]",3930171,29,,,,0.5123895,,Right Foot,,,,"[17.1, 73.7]",,High Pass,,18.35756,,,,Bukayo Saka,22084.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,42,Denmark,776,['99786e9f-9e27-40bd-8909-591ff4ef58bb'],56,,,,,,,,,,,,,,,,,England,768,00:29:56.470,Pass,
430,,,,,,,,,,,,,,,1.197785,,,,,,,,,,,945d70ab-6210-449a-b955-e19e983942cd,1386,,"[21.4, 25.4]",3930171,30,,,,0.359178,,Right Foot,,,,"[48.3, 35.5]",,Ground Pass,,28.733604,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Center Back,42,Denmark,776,['f980be4d-fc07-4302-9587-1a9a2c0ac395'],10,,,,,,,,,,,,,,,,,Denmark,776,00:30:10.910,Pass,
431,,,,,,,,,,,,,,,2.20368,,,,,,,,,,,82ebc234-0f1a-4b09-a1f0-a180a01d604b,1389,,"[68.0, 43.6]",3930171,30,,,,2.145367,,Right Foot,,,,"[57.9, 59.2]",,Ground Pass,,18.584133,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,42,Denmark,776,['4b24b2e1-f52a-4fa6-a4eb-0128370fe6b7'],16,,,,,,,,,,,,,,,,,Denmark,776,00:30:16.355,Pass,
432,,,,,,,,,,,,,,,1.835853,,,,,,,,,,,88e48074-5abd-4d8c-bc55-90695be9027a,1392,,"[63.3, 55.3]",3930171,30,,,,-1.9195673,,Right Foot,,,,"[57.3, 38.8]",,Ground Pass,,17.55705,,,,Morten Hjulmand,8621.0,,,,,,,1,Regular Play,Joachim Andersen,8247.0,Right Center Back,42,Denmark,776,['2ec1c346-400b-484e-820c-9b5e45956353'],20,,,,,,,,,,,,,,,,,Denmark,776,00:30:20.672,Pass,
433,,,,,,,,,,,,,,,1.188263,,,,,,,,,,,cada0592-b6bc-4d15-bb8a-215a9003008a,1395,,"[58.1, 38.2]",3930171,30,,,,-1.5518112,,Right Foot,,,,"[58.4, 22.4]",,Ground Pass,,15.802848,,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Morten Hjulmand,8621.0,Right Defensive Midfield,42,Denmark,776,['1a0c6c2c-5c07-4b33-81c5-85ab5eb4de5d'],23,,,,,,,,,,,,,,,,,Denmark,776,00:30:23.268,Pass,
434,,,,,,,,,,,,,,,1.832594,,,,,,,,,,,8f5ce653-9a2c-41a0-915c-fb779ecb7d43,1398,,"[60.3, 19.1]",3930171,30,,,,-0.8739689,,Right Foot,,,,"[72.1, 5.0]",,Ground Pass,,18.386137,,,,Victor Bernth Kristansen,60343.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,42,Denmark,776,['0d55569b-11b5-4ad8-bf98-b43953f34041'],25,,,,,,,,,,,,,,,,,Denmark,776,00:30:25.184,Pass,
435,,,,,,,,,,,,,,,0.820663,,,,,,,,,,,f852338b-227a-45d2-b838-367d9ddddcf9,1401,,"[78.5, 5.0]",3930171,30,,,,1.6951513,,Left Foot,,,,"[77.0, 17.0]",,Ground Pass,,12.093387,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Victor Bernth Kristansen,60343.0,Left Wing Back,42,Denmark,776,['a290af59-c074-4456-9352-ff00951ebb73'],29,,,,,,,,,,,,,,,,,Denmark,776,00:30:29.424,Pass,
436,,,,,,,,,,,,,,,1.174748,,,,,,,,,,,7e16b347-c4a4-4cba-a31c-54f089af288f,1404,,"[77.7, 17.7]",3930171,30,,,,2.5372872,,Left Foot,,,,"[69.3, 23.5]",,Ground Pass,,10.20784,,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,42,Denmark,776,['1944f3c9-5e75-499a-b82e-f61f20df4291'],32,,,,,,,,,,,,,,,,,Denmark,776,00:30:32.752,Pass,
437,,,,,,,,,,,,,,,0.904311,,,,,,,,,,,ae0594d9-75b9-46f3-8501-4da17527e03c,1407,,"[69.3, 23.8]",3930171,30,,,,1.0893991,,Right Foot,,,,"[72.8, 30.5]",,Ground Pass,,7.5591006,,,,Morten Hjulmand,8621.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,42,Denmark,776,['c8976a25-bcf0-462f-8af6-a2ca90076bbe'],34,,,,,,,,,,,,,,,,,Denmark,776,00:30:34.411,Pass,
438,,,,,,,,,,,,,,,1.230574,,,,,,,,,,,e01c7a7c-9fbf-47eb-ace0-3ebe32900604,1410,,"[72.8, 30.5]",3930171,30,,,,2.6189418,,Right Foot,,,,"[63.6, 35.8]",,Ground Pass,,10.617438,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Morten Hjulmand,8621.0,Right Defensive Midfield,42,Denmark,776,['474f145c-ba88-46ae-807d-303de530c398'],35,,,,,,,,,,,,,,,,,Denmark,776,00:30:35.523,Pass,
439,,,,,,,,,,,,,,,0.943621,,,,,,,,,,,740ee49f-bc73-478a-8e6b-49ff090d9a7b,1413,,"[64.1, 37.3]",3930171,30,,,,0.8604017,,Right Foot,,,,"[72.1, 46.6]",,Ground Pass,,12.267437,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Center Back,42,Denmark,776,['50b17ecb-9cc1-404d-bb90-231b4aabc7d0'],37,,,,,,,,,,,,,,,,,Denmark,776,00:30:37.533,Pass,
440,,,,,,,,,,,,,,,0.628805,,,,,,,,,,,c3e0322f-f021-4cfb-8fbf-986d861835aa,1416,,"[72.1, 46.6]",3930171,30,,,,-1.3629572,,Left Foot,,,,"[75.2, 31.9]",,Ground Pass,,15.023315,,,,Morten Hjulmand,8621.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,42,Denmark,776,['ea179d92-59d1-4c11-a512-6b5ed5395272'],38,,,,,,,,,,,,,,,,,Denmark,776,00:30:38.516,Pass,
441,,,,,,,,,,,,,,,1.033471,,,,,,,,,,,7562c64a-8ef3-4e2d-a076-742c52ffe6aa,1419,,"[75.2, 32.2]",3930171,30,,,,2.7356427,,Right Foot,,,,"[63.8, 37.1]",,Ground Pass,,12.408464,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Morten Hjulmand,8621.0,Right Defensive Midfield,42,Denmark,776,['c0ae7bb3-4c9b-4efc-b4b6-e9f058a87669'],39,,,,,,,,,,,,,,,,,Denmark,776,00:30:39.185,Pass,
442,,,,,,,,,,,,,,,0.936633,,,,,,,,,,,2d555ded-15b5-40a1-8dbc-608e5a709089,1422,,"[63.8, 37.3]",3930171,30,,,,-1.4773196,,Right Foot,,,,"[65.0, 24.5]",,Ground Pass,,12.856127,,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Center Back,42,Denmark,776,['7ffbf682-c98e-4f61-aef7-73f877c28abc'],41,,,,,,,,,,,,,,,,,Denmark,776,00:30:41.635,Pass,
443,,,,,,,,,,,,,,,1.301491,,,,,,,,,,,95c74f95-492a-4fe0-ae69-b55c84cdbae6,1426,,"[69.0, 24.1]",3930171,30,,,,2.3156264,,Right Foot,,,,"[56.0, 38.2]",,Ground Pass,,19.178373,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,42,Denmark,776,"['312510bf-0e9c-4870-872b-efec0c2a975d', 'b18692da-aa29-4d6f-9b9e-3c6dd480945d']",48,,,,,,,,,,,,,,,,,Denmark,776,00:30:48.830,Pass,True
444,,,,,,,,,,,,,,,1.337677,,,,,,,,,,,22d53cc2-6618-4dc5-854a-78c675a42af2,1429,,"[56.6, 42.8]",3930171,30,,,,0.5419993,,Right Foot,,,,"[84.5, 59.6]",,Ground Pass,,32.567623,,,,Jonas Older Wind,21261.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Center Back,42,Denmark,776,['c03f0faa-50f8-462d-8d9d-b7da16d60200'],51,,,,,,,,,,,,,,,,,Denmark,776,00:30:51.082,Pass,
445,,,,,,,,,,,,,,,1.492712,,,,,,,,,,,4397c6de-3b01-43d3-a8d1-92d843100baf,1433,,"[80.4, 59.6]",3930171,30,,,,1.3372967,,Right Foot,,,,"[84.8, 78.1]",,Ground Pass,,19.016047,,,,Joakim Mæhle,16554.0,,,,,,,1,Regular Play,Jonas Older Wind,21261.0,Right Wing,42,Denmark,776,"['91d8a711-3b2e-4072-ba7d-b042f5d5ba05', 'a589b791-2e82-4379-a8c1-121e1595782f']",53,,,,,,,,,,,,,,,,,Denmark,776,00:30:53.634,Pass,True
446,,,,,,,,,,,,,,,0.949298,,,,,,,,,,,8da4ecd2-8105-4228-9c9e-758e7564f8b7,1436,,"[98.2, 69.0]",3930171,31,,,,-1.0355988,,Right Foot,,,,"[104.9, 57.7]",,Ground Pass,,13.1369705,,,,Jonas Older Wind,21261.0,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Right Wing Back,42,Denmark,776,['6fa02d8a-cdd8-40bf-8201-ba3024c3410a'],0,,,,,,,,,,,,,,,,,Denmark,776,00:31:00.029,Pass,
447,,,,,,,,,,,,,,,1.088903,,,,,,,,,,,089f593f-3c3a-4cb4-a665-8d9f95b5b32a,1439,,"[100.0, 58.6]",3930171,31,,,,-3.0221636,,Right Foot,,,,"[92.5, 57.7]",,Ground Pass,,7.553807,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,Regular Play,Jonas Older Wind,21261.0,Right Wing,42,Denmark,776,['5156e1aa-b75e-4d9e-ba91-efb4810c18c4'],2,,,,,,,,,,,,,,,,,Denmark,776,00:31:02.134,Pass,
448,,,,,,,,,,,,,,,1.133213,,,,,,,,,,,ea95f8db-7801-4801-9574-c45002774e6c,1442,,"[94.9, 58.0]",3930171,31,,,,2.7171407,,Right Foot,,,,"[84.5, 62.7]",,Ground Pass,,11.412712,,,,Joachim Andersen,8247.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,42,Denmark,776,['a71d51df-4a13-422a-9c10-b6a7ba4d397c'],4,,,,,,,,,,,,,,,,,Denmark,776,00:31:04.489,Pass,
