,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
20,,,,,,,,,,,,,,,,1.423243,,,,,,,,,,,f240368d-0707-48ce-8836-ef64fb8deee2,36,,,"[14.5, 35.7]",3941017,0,,,,,-1.3749906,,Left Foot,,,"[16.9, 23.6]",,Ground Pass,,12.33572,,,,Marc Guehi,34526.0,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,3,England,768,['49057264-8f56-4920-bc65-e5c0a25f46b3'],38,,,,,,,,,,,,,,,,,,England,768,00:00:38.612,Pass,
21,,,,,,,,,,,,,,,,1.637082,,,,,,,,,,,e30de5e4-505e-4d05-ad56-1f1f17f3c38c,39,,,"[21.4, 24.7]",3941017,0,,,,,1.5783719,,Right Foot,,,"[21.2, 51.1]",,Ground Pass,,26.400757,,,,John Stones,3244.0,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,3,England,768,['12929bdb-fe63-41c4-99c4-f6f29fb10251'],42,,,,,,,,,,,,,,,,,,England,768,00:00:42.186,Pass,
22,,,,,,,,,,,,,,,,2.213012,,,,,,,,,,,6c99310a-31c4-4c7f-83b2-a5baefd1b7b0,43,,,"[19.2, 44.3]",3941017,0,,,,,-1.6905525,,Left Foot,,,"[16.3, 20.2]",,Ground Pass,,24.273853,,,,Marc Guehi,34526.0,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,3,England,768,"['977a2c6a-5ac6-4369-8d8a-b47d0c2c8ea9', '9b76d96e-5e02-47a8-9d59-c051c30cdb4b']",45,,,,,,,,,,,,,,,,,,England,768,00:00:45.247,Pass,True
23,,,,,,,,,,,,,,,,1.654623,,,,,,,,,,,77be6add-7361-47b9-8313-71b0838c0993,46,,,"[16.3, 20.2]",3941017,0,,,,,2.437317,,Left Foot,,,"[3.0, 31.5]",,Ground Pass,,17.45222,,,,Jordan Pickford,3468.0,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,3,England,768,['92310cd9-0a31-4003-a33a-ee726cb3ca75'],47,,,,,,,,,,,,,,,,,,England,768,00:00:47.889,Pass,
24,,,,,,,,,,,,,,,,3.120913,,,,,,,,,,,8da3e803-fae7-4fda-851e-b3bf70d9a7f5,49,,,"[9.5, 38.3]",3941017,0,,,,,0.13480139,,Left Foot,,,"[64.8, 45.8]",,High Pass,,55.80627,,Incomplete,,Harry Kane,10955.0,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,3,England,768,"['594c5849-a327-49e3-bc06-d99010615d33', 'bb8e2f8f-e627-4c32-98ed-45394972ec8a']",59,,,,,,,,,,,,,,,,,,England,768,00:00:59.535,Pass,
25,,,,,,,,,,,,,,,,1.263312,,,,,,,,,,,7df017a1-65fd-48a0-966a-c1591003335b,63,,,"[57.6, 31.5]",3941017,1,,,,,-1.8904327,,Right Foot,,,"[52.9, 17.3]",,Ground Pass,,14.957606,,,,Kieran Trippier,3308.0,,,,,Recovery,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,3,England,768,"['e1650a11-9445-4a54-8f38-7632fac27a56', 'e4bd9646-832f-4447-bd5e-015d060512cd']",7,,,,,,,,,,,,,,,,,,England,768,00:01:07.471,Pass,True
26,,,,,,,,,,,,,,,,1.422019,,,,,,,,,,,032752b1-c87c-414d-bd14-557ccd479bf2,66,,,"[53.0, 15.6]",3941017,1,,,,,-0.7981634,,Right Foot,,,"[64.6, 3.7]",,Ground Pass,,16.618362,,,,Phil Foden,4354.0,,,,,,1,From Throw In,Kieran Trippier,3308.0,Left Back,3,England,768,['880b57ae-3881-446f-a8c6-e8c3ed13e8da'],9,,,,,,,,,,,,,,,,,,England,768,00:01:09.129,Pass,
27,,,,,,,,,,,,,,,,1.120589,,,,,,,,,,,5ac90dc1-17de-4609-a723-00f7670d4968,69,,,"[60.9, 5.7]",3941017,1,,,,,2.9996955,,Left Foot,,,"[48.3, 7.5]",,Ground Pass,,12.727922,,,,Kieran Trippier,3308.0,,,,,,1,From Throw In,Phil Foden,4354.0,Left Wing,3,England,768,['cd61eebb-ea0b-4575-b42c-2ff4d54c6f2c'],11,,,,,,,,,,,,,,,,,,England,768,00:01:11.203,Pass,
28,,,,,,,,,,,,,,,,1.819436,,,,,,,,,,,42fc99b5-6938-4768-99cf-1e05b0c7cd11,72,,,"[48.1, 7.7]",3941017,1,,,,,2.4574099,,Right Foot,,,"[34.0, 19.2]",,Ground Pass,,18.195055,,,,Marc Guehi,34526.0,,,,,,1,From Throw In,Kieran Trippier,3308.0,Left Back,3,England,768,['65dbf39d-7e7f-4412-9975-f82510e24089'],13,,,,,,,,,,,,,,,,,,England,768,00:01:13.094,Pass,
29,,,,,,,,,,,,,,,,2.097784,,,,,,,,,,,9027a2ff-f248-4e61-9481-f3ab0fe02b18,75,,,"[33.4, 21.8]",3941017,1,,,,,1.6700996,,Right Foot,,,"[30.7, 48.9]",,Ground Pass,,27.234169,,,,John Stones,3244.0,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,3,England,768,['de48c3df-4c33-46b8-90ba-b2969a62919c'],15,,,,,,,,,,,,,,,,,,England,768,00:01:15.862,Pass,
30,,,,,,,,,,,,,,,,2.470923,,,,,,,,,,,06f148c4-059f-4ff4-b22b-ca599852caed,78,,,"[28.9, 49.3]",3941017,1,,,,,-1.6885289,,Right Foot,,,"[25.6, 21.4]",,Ground Pass,,28.094484,,,,Marc Guehi,34526.0,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,3,England,768,['551e4a7e-31a9-45cc-aa3a-da8897ca1295'],19,,,,,,,,,,,,,,,,,,England,768,00:01:19.162,Pass,
31,,,,,,,,,,,,,,,,1.933481,,,,,,,,,,,05345bed-14d5-41f6-8439-67593889ce9f,81,,,"[23.2, 22.0]",3941017,1,,,,,2.3816667,,Left Foot,,,"[7.1, 37.3]",,Ground Pass,,22.210358,,,,Jordan Pickford,3468.0,,,,,,1,From Throw In,Marc Guehi,34526.0,Left Center Back,3,England,768,['cff05e73-2caf-4343-8a14-19f78d8eef73'],22,,,,,,,,,,,,,,,,,,England,768,00:01:22.597,Pass,
32,,,,,,,,,,,,,,,,1.492641,,,,,,,,,,,ae735cfd-bc7a-4a1f-bac6-a35d07a7dd57,84,,,"[15.7, 39.7]",3941017,1,,,,,1.5707964,,Left Foot,,,"[15.7, 55.8]",,Ground Pass,,16.1,,,,John Stones,3244.0,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,3,England,768,['575a5859-35b7-459c-84ed-29c67427cbb5'],27,,,,,,,,,,,,,,,,,,England,768,00:01:27.001,Pass,
33,,,,,,,,,,,,,,,,2.686295,,,,,,,,,,,3fe05e2c-e2f9-48bd-8084-b71e602d204b,88,,,"[15.0, 56.2]",3941017,1,,,,,-1.811914,,Right Foot,,,"[9.0, 31.8]",,Ground Pass,,25.126879,,,,Jordan Pickford,3468.0,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,3,England,768,"['1129dd07-f5a4-49cc-bcda-e56f14a47e46', '564389dd-7646-48c1-b382-f3c5d5d134d1']",30,,,,,,,,,,,,,,,,,,England,768,00:01:30.680,Pass,True
34,,,,,,,,,,,,,,,,2.633754,,,,,,,,,,,c63f7d0e-08d6-427d-98b8-09c4e166b4f2,91,,,"[9.7, 33.2]",3941017,1,,,,,1.0378648,,Left Foot,,,"[35.3, 76.6]",,High Pass,,50.387695,,,,Kyle Walker,3205.0,,True,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,3,England,768,['e3c49b48-364a-4e17-be27-083f8338983a'],35,,,,,,,,,,,,,,,,,,England,768,00:01:35.473,Pass,
35,,,,,,,,,,,,,,,,1.935157,,,,,,,,,,,1e7fbcbe-ef10-41fe-a573-901893f4140c,94,,,"[35.3, 76.6]",3941017,1,,,,,-2.2256904,,Right Foot,,,"[21.4, 58.5]",,Ground Pass,,22.821482,,,,John Stones,3244.0,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Back,3,England,768,['08f4fb52-836e-4933-87a0-dcaedfb1ed84'],39,,,,,,,,,,,,,,,,,,England,768,00:01:39.673,Pass,
36,,,,,,,,,,,,,,,,1.829572,,,,,,,,,,,4268fb5e-9d0f-4fda-a682-30d6c724c8a6,98,,,"[20.7, 57.1]",3941017,1,,,,,-2.2561831,,Right Foot,,,"[7.7, 41.2]",,Ground Pass,,20.538013,,,,Jordan Pickford,3468.0,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,3,England,768,"['187f1ce9-4a2c-4ecb-a08c-8e6cef09439c', '42899d08-875a-4c04-b62f-f354805159dd']",42,,,,,,,,,,,,,,,,,,England,768,00:01:42.764,Pass,True
37,,,,,,,,,,,,,,,,2.453543,,,,,,,,,,,314a7cd7-9064-40b6-b812-98596510bead,101,,,"[28.7, 26.3]",3941017,1,,,,,0.5313097,,Left Foot,,,"[70.9, 51.1]",,High Pass,,48.947727,,,,Jude Bellingham,30714.0,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,3,England,768,['74fc8d09-a40d-4d05-8025-a2de90fb929d'],49,,,,,,,,,,,,,,,,,,England,768,00:01:49.752,Pass,
38,,,,,,,,,,,,,,,,1.451822,,,,,,,,,,,8dec131b-ad95-4c52-888c-b7c96ab75f48,103,,,"[70.9, 51.1]",3941017,1,,,,,-1.1109655,,Head,,,"[76.1, 40.6]",,High Pass,,11.717082,,Incomplete,,,,,,,,,1,From Throw In,Jude Bellingham,30714.0,Center Attacking Midfield,3,England,768,['26b66f45-e060-43f7-a776-0ecb382dbc29'],52,,,,,,,,,,,,,,,,,,England,768,00:01:52.206,Pass,
39,,,,,,,,,,,,,,,,0.829296,,,,,,,,,,,4fc029f4-22d1-4f1c-a653-727c6bdbdd2d,107,,,"[44.7, 35.1]",3941017,1,,,,,-0.15137544,,Right Foot,,,"[50.6, 34.2]",,Ground Pass,,5.9682493,,,,Ondrej Duda,8967.0,,,,,,1,Regular Play,Stanislav Lobotka,6798.0,Center Defensive Midfield,4,Slovakia,908,['89bbdcb8-6392-45c8-8bef-ab224c4d65c4'],54,,,,,,,,,,,,,,,,,,Slovakia,908,00:01:54.663,Pass,
40,,,,,,,,,,,,,,,,2.525179,,,,,,,,,,,56f92b5e-2444-4f7d-8478-30eb60e09608,110,,,"[48.2, 42.8]",3941017,1,,,,,1.146863,,Right Foot,,,"[62.1, 73.6]",,Ground Pass,,33.79127,,,,Peter Pekarík,9722.0,,,,,,1,Regular Play,Ondrej Duda,8967.0,Left Center Midfield,4,Slovakia,908,['19224723-7a44-4115-9a93-94a7b58b0584'],57,,,,,,,,,,,,,,,,,,Slovakia,908,00:01:57.147,Pass,
41,,,,,,,,,,,,,,,,0.631183,,,,,,,,,,,ac14a814-68a5-4d08-9cd1-dcad38621155,113,,,"[76.0, 76.4]",3941017,2,,,,,1.1760052,,Right Foot,,,"[77.5, 80.0]",,Ground Pass,,3.9,,Out,,Ivan Schranz,28032.0,,,,,,1,Regular Play,Peter Pekarík,9722.0,Right Back,4,Slovakia,908,['f4cca8c0-9e8d-45f3-849b-44f2a61b236b'],1,,,,,,,,,,,,,,,,,,Slovakia,908,00:02:01.269,Pass,
42,,,,,,,,,,,,,,,,1.336992,,,,,,,,,,,d554ea47-84a8-4702-9fd9-2e31032c3152,115,,,"[34.0, 0.1]",3941017,2,,,,,2.0344439,,,,,"[30.4, 7.3]",,Low Pass,,8.049845,,,,Declan Rice,3943.0,,,,,Throw-in,1,From Throw In,Kieran Trippier,3308.0,Left Back,5,England,768,['045f3b0e-592c-43ba-8692-dbfdd4eee511'],5,,,,,,,,,,,,,,,,,,England,768,00:02:05.325,Pass,
43,,,,,,,,,,,,,,,,1.414445,,,,,,,,,,,ecb4800c-e1e2-4927-bcfd-4ac477a20c6a,118,,,"[22.4, 13.4]",3941017,2,,,,,1.588036,,Right Foot,,,"[22.0, 36.6]",,Ground Pass,,23.203447,,,,John Stones,3244.0,,,,,,1,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,5,England,768,['97a9310e-d4f5-4b1a-86dc-b19986b334ad'],9,,,,,,,,,,,,,,,,,,England,768,00:02:09.388,Pass,
